at_index,sr_index,max_year,min_year,distance,class,at_name,sr_name
5252,351,2009,2005,4.0,1,A/slovenia/9728/2022,A/armenia/922/2021
5253,269,2021,2020,1.0,0,A/slovenia/9736/2022,A/antsirabe/3857/2015
5253,327,2021,2020,5.0,1,A/slovenia/9736/2022,A/argentina/4500/2022
5253,270,2021,2020,5.0,1,A/slovenia/9736/2022,A/antsohihy/03201/2023
5253,317,2021,2021,1.0,0,A/slovenia/9736/2022,A/argentina/2973/2022
5253,271,2021,2019,3.0,1,A/slovenia/9736/2022,A/aragon/13140/2020
5253,321,2021,2021,0.0,0,A/slovenia/9736/2022,A/argentina/3150/2022
5254,270,2022,2020,3.0,1,A/slovenia/9737/2022,A/antsohihy/03201/2023
5254,316,2022,2022,2.0,1,A/slovenia/9737/2022,A/argentina/2959/2022
5254,317,2022,2021,3.0,1,A/slovenia/9737/2022,A/argentina/2973/2022
5254,318,2022,2022,2.0,1,A/slovenia/9737/2022,A/argentina/2995/2022
5254,319,2022,2021,3.0,1,A/slovenia/9737/2022,A/argentina/3023/2022
5254,328,2022,2022,2.0,1,A/slovenia/9737/2022,A/argentina/986/2024
5254,320,2022,2022,0.0,0,A/slovenia/9737/2022,A/argentina/3104/2022
5254,321,2022,2021,2.0,1,A/slovenia/9737/2022,A/argentina/3150/2022
5254,322,2022,2022,2.0,1,A/slovenia/9737/2022,A/argentina/3151/2022
5255,316,2023,2022,2.0,1,A/slovenia/9739/2022,A/argentina/2959/2022
5255,317,2023,2021,2.0,1,A/slovenia/9739/2022,A/argentina/2973/2022
5255,292,2023,2022,1.0,0,A/slovenia/9739/2022,A/argentina/1151/2024
5255,321,2023,2021,2.0,1,A/slovenia/9739/2022,A/argentina/3150/2022
5255,411,2023,2022,2.0,1,A/slovenia/9739/2022,A/christchurch/28/2003
5255,322,2023,2022,1.0,0,A/slovenia/9739/2022,A/argentina/3151/2022
5256,297,2014,2013,2.0,1,A/slovenia/9740/2022,A/argentina/1178/2024
5256,298,2014,2013,3.0,1,A/slovenia/9740/2022,A/argentina/1182/2024
5256,284,2014,2010,4.0,1,A/slovenia/9740/2022,A/argentina/1065/2024
5256,285,2014,2009,5.0,1,A/slovenia/9740/2022,A/argentina/1071/2024
5256,300,2014,2013,1.0,0,A/slovenia/9740/2022,A/argentina/1211/2024
5256,301,2014,2013,2.0,1,A/slovenia/9740/2022,A/argentina/1215/2024
5256,286,2014,2011,0.0,0,A/slovenia/9740/2022,A/argentina/1077/2024
5256,287,2014,2012,3.0,1,A/slovenia/9740/2022,A/argentina/1080/2024
5256,289,2014,2011,0.0,0,A/slovenia/9740/2022,A/argentina/1114/2024
1434,418,2006,2004,4.0,1,A/croatia/111538/2022,A/austria/1502410/2022
1434,1432,2006,2006,0.0,0,A/croatia/111538/2022,A/croatia/109105/2022
1434,419,2006,2005,2.0,1,A/croatia/111538/2022,A/austria/1502449/2022
1434,420,2006,2005,0.0,0,A/croatia/111538/2022,A/austria/1503342/2022
1434,427,2006,2006,1.0,0,A/croatia/111538/2022,A/austria/1504561/2022
1434,1434,2006,2006,0.0,0,A/croatia/111538/2022,A/croatia/111538/2022
1434,351,2006,2005,3.0,1,A/croatia/111538/2022,A/armenia/922/2021
5257,278,2018,2017,3.0,1,A/slovenia/9767/2022,A/aragon/266/2014
5257,274,2018,2014,0.0,0,A/slovenia/9767/2022,A/aragon/2031/2014
5257,276,2018,2016,0.0,0,A/slovenia/9767/2022,A/aragon/2102/2014
5257,335,2018,2014,0.0,0,A/slovenia/9767/2022,A/armenia/12/2017
5257,280,2018,2017,4.0,1,A/slovenia/9767/2022,A/aragon/4051/2022
5258,308,2008,2007,1.0,0,A/slovenia/9768/2022,A/argentina/1279/2024
5258,429,2008,2008,3.0,1,A/slovenia/9768/2022,A/austria/1504938/2022
5258,345,2008,2007,1.0,0,A/slovenia/9768/2022,A/armenia/885/2021
5258,351,2008,2005,1.0,0,A/slovenia/9768/2022,A/armenia/922/2021
5259,363,2024,2023,0.0,0,A/slovenia/9806/2022,A/astrakhan/2/2013
5259,291,2024,2023,0.0,0,A/slovenia/9806/2022,A/argentina/1130/2024
5259,292,2024,2022,2.0,1,A/slovenia/9806/2022,A/argentina/1151/2024
5259,293,2024,2023,1.0,0,A/slovenia/9806/2022,A/argentina/1163/2024
5259,364,2024,2023,0.0,0,A/slovenia/9806/2022,A/astrakhan/32/2017
5259,294,2024,2024,3.0,1,A/slovenia/9806/2022,A/argentina/1166/2024
5259,295,2024,2023,1.0,0,A/slovenia/9806/2022,A/argentina/1167/2024
5260,363,2024,2023,0.0,0,A/slovenia/9845/2022,A/astrakhan/2/2013
5260,291,2024,2023,0.0,0,A/slovenia/9845/2022,A/argentina/1130/2024
5260,292,2024,2022,2.0,1,A/slovenia/9845/2022,A/argentina/1151/2024
5260,293,2024,2023,1.0,0,A/slovenia/9845/2022,A/argentina/1163/2024
5260,364,2024,2023,0.0,0,A/slovenia/9845/2022,A/astrakhan/32/2017
5260,294,2024,2024,3.0,1,A/slovenia/9845/2022,A/argentina/1166/2024
5260,295,2024,2023,0.0,0,A/slovenia/9845/2022,A/argentina/1167/2024
5261,269,2022,2020,2.0,1,A/slovenia/9854/2022,A/antsirabe/3857/2015
5261,327,2022,2020,3.0,1,A/slovenia/9854/2022,A/argentina/4500/2022
5261,270,2022,2020,4.0,1,A/slovenia/9854/2022,A/antsohihy/03201/2023
5261,317,2022,2021,1.0,0,A/slovenia/9854/2022,A/argentina/2973/2022
5261,271,2022,2019,2.0,1,A/slovenia/9854/2022,A/aragon/13140/2020
5261,395,2022,2021,1.0,0,A/slovenia/9854/2022,A/austria/1115877/2019
5261,321,2022,2021,1.0,0,A/slovenia/9854/2022,A/argentina/3150/2022
5262,269,2022,2020,1.0,0,A/slovenia/9860/2022,A/antsirabe/3857/2015
5262,327,2022,2020,3.0,1,A/slovenia/9860/2022,A/argentina/4500/2022
5262,270,2022,2020,5.0,1,A/slovenia/9860/2022,A/antsohihy/03201/2023
5262,317,2022,2021,1.0,0,A/slovenia/9860/2022,A/argentina/2973/2022
5262,271,2022,2019,2.0,1,A/slovenia/9860/2022,A/aragon/13140/2020
5262,395,2022,2021,2.0,1,A/slovenia/9860/2022,A/austria/1115877/2019
5262,275,2022,2017,4.0,1,A/slovenia/9860/2022,A/aragon/2062/2014
5262,321,2022,2021,0.0,0,A/slovenia/9860/2022,A/argentina/3150/2022
5263,349,2011,2010,2.0,1,A/slovenia/9861/2022,A/armenia/917/2021
5263,308,2011,2007,5.0,1,A/slovenia/9861/2022,A/argentina/1279/2024
5263,350,2011,2010,0.0,0,A/slovenia/9861/2022,A/armenia/919/2021
5263,284,2011,2010,3.0,1,A/slovenia/9861/2022,A/argentina/1065/2024
5263,310,2011,2010,0.0,0,A/slovenia/9861/2022,A/argentina/2745/2022
5263,285,2011,2009,4.0,1,A/slovenia/9861/2022,A/argentina/1071/2024
5263,288,2011,2009,6.0,1,A/slovenia/9861/2022,A/argentina/1094/2024
5263,311,2011,2009,6.0,1,A/slovenia/9861/2022,A/argentina/2784/2022
5263,346,2011,2009,0.0,0,A/slovenia/9861/2022,A/armenia/887/2021
5263,351,2011,2005,4.0,1,A/slovenia/9861/2022,A/armenia/922/2021
5264,316,2024,2022,2.0,1,A/slovenia/9891/2022,A/argentina/2959/2022
5264,317,2024,2021,1.0,0,A/slovenia/9891/2022,A/argentina/2973/2022
5264,292,2024,2022,1.0,0,A/slovenia/9891/2022,A/argentina/1151/2024
5264,293,2024,2023,1.0,0,A/slovenia/9891/2022,A/argentina/1163/2024
5264,321,2024,2021,2.0,1,A/slovenia/9891/2022,A/argentina/3150/2022
5264,411,2024,2022,2.0,1,A/slovenia/9891/2022,A/christchurch/28/2003
5264,295,2024,2023,2.0,1,A/slovenia/9891/2022,A/argentina/1167/2024
5264,322,2024,2022,1.0,0,A/slovenia/9891/2022,A/argentina/3151/2022
5265,269,2022,2020,2.0,1,A/slovenia/9904/2022,A/antsirabe/3857/2015
5265,327,2022,2020,4.0,1,A/slovenia/9904/2022,A/argentina/4500/2022
5265,270,2022,2020,6.0,1,A/slovenia/9904/2022,A/antsohihy/03201/2023
5265,317,2022,2021,1.0,0,A/slovenia/9904/2022,A/argentina/2973/2022
5265,271,2022,2019,2.0,1,A/slovenia/9904/2022,A/aragon/13140/2020
5265,395,2022,2021,2.0,1,A/slovenia/9904/2022,A/austria/1115877/2019
5265,321,2022,2021,1.0,0,A/slovenia/9904/2022,A/argentina/3150/2022
5266,269,2022,2020,2.0,1,A/slovenia/9905/2022,A/antsirabe/3857/2015
5266,327,2022,2020,4.0,1,A/slovenia/9905/2022,A/argentina/4500/2022
5266,270,2022,2020,4.0,1,A/slovenia/9905/2022,A/antsohihy/03201/2023
5266,317,2022,2021,3.0,1,A/slovenia/9905/2022,A/argentina/2973/2022
5266,271,2022,2019,4.0,1,A/slovenia/9905/2022,A/aragon/13140/2020
5266,395,2022,2021,0.0,0,A/slovenia/9905/2022,A/austria/1115877/2019
5266,275,2022,2017,3.0,1,A/slovenia/9905/2022,A/aragon/2062/2014
5266,321,2022,2021,1.0,0,A/slovenia/9905/2022,A/argentina/3150/2022
5267,310,2011,2010,2.0,1,A/slovenia/9967/2022,A/argentina/2745/2022
5267,285,2011,2009,3.0,1,A/slovenia/9967/2022,A/argentina/1071/2024
5267,288,2011,2009,5.0,1,A/slovenia/9967/2022,A/argentina/1094/2024
5267,311,2011,2009,6.0,1,A/slovenia/9967/2022,A/argentina/2784/2022
5267,346,2011,2009,1.0,0,A/slovenia/9967/2022,A/armenia/887/2021
5268,310,2011,2010,0.0,0,A/sohar/52328337/2023,A/argentina/2745/2022
5268,285,2011,2009,2.0,1,A/sohar/52328337/2023,A/argentina/1071/2024
5268,288,2011,2009,3.0,1,A/sohar/52328337/2023,A/argentina/1094/2024
5268,311,2011,2009,5.0,1,A/sohar/52328337/2023,A/argentina/2784/2022
5268,346,2011,2009,0.0,0,A/sohar/52328337/2023,A/armenia/887/2021
5269,316,2023,2022,3.0,1,A/sohar/72125048/2021,A/argentina/2959/2022
5269,317,2023,2021,0.0,0,A/sohar/72125048/2021,A/argentina/2973/2022
5269,292,2023,2022,1.0,0,A/sohar/72125048/2021,A/argentina/1151/2024
5269,293,2023,2023,0.0,0,A/sohar/72125048/2021,A/argentina/1163/2024
5269,321,2023,2021,1.0,0,A/sohar/72125048/2021,A/argentina/3150/2022
5269,411,2023,2022,1.0,0,A/sohar/72125048/2021,A/christchurch/28/2003
5269,295,2023,2023,1.0,0,A/sohar/72125048/2021,A/argentina/1167/2024
5269,322,2023,2022,1.0,0,A/sohar/72125048/2021,A/argentina/3151/2022
5270,316,2023,2022,2.0,1,A/sohar/7234299/2023,A/argentina/2959/2022
5270,317,2023,2021,1.0,0,A/sohar/7234299/2023,A/argentina/2973/2022
5270,292,2023,2022,2.0,1,A/sohar/7234299/2023,A/argentina/1151/2024
5270,293,2023,2023,0.0,0,A/sohar/7234299/2023,A/argentina/1163/2024
5270,321,2023,2021,3.0,1,A/sohar/7234299/2023,A/argentina/3150/2022
5270,411,2023,2022,2.0,1,A/sohar/7234299/2023,A/christchurch/28/2003
5270,295,2023,2023,3.0,1,A/sohar/7234299/2023,A/argentina/1167/2024
5270,322,2023,2022,2.0,1,A/sohar/7234299/2023,A/argentina/3151/2022
5271,316,2023,2022,3.0,1,A/soria/11/2019,A/argentina/2959/2022
5271,317,2023,2021,2.0,1,A/soria/11/2019,A/argentina/2973/2022
5271,292,2023,2022,3.0,1,A/soria/11/2019,A/argentina/1151/2024
5271,293,2023,2023,1.0,0,A/soria/11/2019,A/argentina/1163/2024
5271,321,2023,2021,3.0,1,A/soria/11/2019,A/argentina/3150/2022
5271,411,2023,2022,3.0,1,A/soria/11/2019,A/christchurch/28/2003
5271,295,2023,2023,4.0,1,A/soria/11/2019,A/argentina/1167/2024
5271,322,2023,2022,2.0,1,A/soria/11/2019,A/argentina/3151/2022
5272,310,2011,2010,1.0,0,A/soria/143/2013,A/argentina/2745/2022
5272,285,2011,2009,2.0,1,A/soria/143/2013,A/argentina/1071/2024
5272,288,2011,2009,4.0,1,A/soria/143/2013,A/argentina/1094/2024
5272,311,2011,2009,6.0,1,A/soria/143/2013,A/argentina/2784/2022
5272,346,2011,2009,1.0,0,A/soria/143/2013,A/armenia/887/2021
5273,269,2022,2020,1.0,0,A/soria/198/2015,A/antsirabe/3857/2015
5273,327,2022,2020,4.0,1,A/soria/198/2015,A/argentina/4500/2022
5273,270,2022,2020,6.0,1,A/soria/198/2015,A/antsohihy/03201/2023
5273,317,2022,2021,1.0,0,A/soria/198/2015,A/argentina/2973/2022
5273,271,2022,2019,2.0,1,A/soria/198/2015,A/aragon/13140/2020
5273,395,2022,2021,2.0,1,A/soria/198/2015,A/austria/1115877/2019
5273,321,2022,2021,0.0,0,A/soria/198/2015,A/argentina/3150/2022
5274,310,2011,2010,1.0,0,A/soria/2/2022,A/argentina/2745/2022
5274,285,2011,2009,2.0,1,A/soria/2/2022,A/argentina/1071/2024
5274,288,2011,2009,4.0,1,A/soria/2/2022,A/argentina/1094/2024
5274,311,2011,2009,5.0,1,A/soria/2/2022,A/argentina/2784/2022
5274,346,2011,2009,0.0,0,A/soria/2/2022,A/armenia/887/2021
5275,272,2019,2018,3.0,1,A/soria/213/2022,A/aragon/13141/2020
5275,274,2019,2014,2.0,1,A/soria/213/2022,A/aragon/2031/2014
5275,276,2019,2016,3.0,1,A/soria/213/2022,A/aragon/2102/2014
5275,325,2019,2019,3.0,1,A/soria/213/2022,A/argentina/3486/2022
5275,280,2019,2017,4.0,1,A/soria/213/2022,A/aragon/4051/2022
5276,269,2022,2020,2.0,1,A/soria/217/2022,A/antsirabe/3857/2015
5276,327,2022,2020,3.0,1,A/soria/217/2022,A/argentina/4500/2022
5276,270,2022,2020,4.0,1,A/soria/217/2022,A/antsohihy/03201/2023
5276,317,2022,2021,1.0,0,A/soria/217/2022,A/argentina/2973/2022
5276,271,2022,2019,2.0,1,A/soria/217/2022,A/aragon/13140/2020
5276,395,2022,2021,1.0,0,A/soria/217/2022,A/austria/1115877/2019
5276,321,2022,2021,1.0,0,A/soria/217/2022,A/argentina/3150/2022
5277,269,2022,2020,2.0,1,A/soria/220/2022,A/antsirabe/3857/2015
5277,327,2022,2020,4.0,1,A/soria/220/2022,A/argentina/4500/2022
5277,270,2022,2020,5.0,1,A/soria/220/2022,A/antsohihy/03201/2023
5277,317,2022,2021,3.0,1,A/soria/220/2022,A/argentina/2973/2022
5277,271,2022,2019,3.0,1,A/soria/220/2022,A/aragon/13140/2020
5277,395,2022,2021,1.0,0,A/soria/220/2022,A/austria/1115877/2019
5277,321,2022,2021,1.0,0,A/soria/220/2022,A/argentina/3150/2022
5278,269,2022,2020,1.0,0,A/southafrica/1857/2013,A/antsirabe/3857/2015
5278,327,2022,2020,4.0,1,A/southafrica/1857/2013,A/argentina/4500/2022
5278,270,2022,2020,4.0,1,A/southafrica/1857/2013,A/antsohihy/03201/2023
5278,317,2022,2021,2.0,1,A/southafrica/1857/2013,A/argentina/2973/2022
5278,271,2022,2019,1.0,0,A/southafrica/1857/2013,A/aragon/13140/2020
5278,273,2022,2019,3.0,1,A/southafrica/1857/2013,A/aragon/1548/2013
5278,275,2022,2017,4.0,1,A/southafrica/1857/2013,A/aragon/2062/2014
5278,321,2022,2021,1.0,0,A/southafrica/1857/2013,A/argentina/3150/2022
5279,269,2022,2020,2.0,1,A/southafrica/3622/2014,A/antsirabe/3857/2015
5279,327,2022,2020,4.0,1,A/southafrica/3622/2014,A/argentina/4500/2022
5279,270,2022,2020,5.0,1,A/southafrica/3622/2014,A/antsohihy/03201/2023
5279,317,2022,2021,1.0,0,A/southafrica/3622/2014,A/argentina/2973/2022
5279,271,2022,2019,3.0,1,A/southafrica/3622/2014,A/aragon/13140/2020
5279,395,2022,2021,1.0,0,A/southafrica/3622/2014,A/austria/1115877/2019
5279,275,2022,2017,4.0,1,A/southafrica/3622/2014,A/aragon/2062/2014
5279,321,2022,2021,1.0,0,A/southafrica/3622/2014,A/argentina/3150/2022
5280,269,2022,2020,1.0,0,A/southafrica/3761/2014,A/antsirabe/3857/2015
5280,327,2022,2020,5.0,1,A/southafrica/3761/2014,A/argentina/4500/2022
5280,270,2022,2020,5.0,1,A/southafrica/3761/2014,A/antsohihy/03201/2023
5280,317,2022,2021,1.0,0,A/southafrica/3761/2014,A/argentina/2973/2022
5280,271,2022,2019,2.0,1,A/southafrica/3761/2014,A/aragon/13140/2020
5280,395,2022,2021,2.0,1,A/southafrica/3761/2014,A/austria/1115877/2019
5280,275,2022,2017,4.0,1,A/southafrica/3761/2014,A/aragon/2062/2014
5280,321,2022,2021,1.0,0,A/southafrica/3761/2014,A/argentina/3150/2022
5281,338,2016,2014,1.5,0,A/southafrica/3941/2013,A/armenia/2363/2016
5281,274,2016,2014,2.0,1,A/southafrica/3941/2013,A/aragon/2031/2014
5281,300,2016,2013,4.0,1,A/southafrica/3941/2013,A/argentina/1211/2024
5281,335,2016,2014,1.5,0,A/southafrica/3941/2013,A/armenia/12/2017
5281,339,2016,2013,2.5,1,A/southafrica/3941/2013,A/armenia/501/2019
5281,287,2016,2012,5.0,1,A/southafrica/3941/2013,A/argentina/1080/2024
5282,316,2024,2022,2.0,1,A/southafrica/4090/2014,A/argentina/2959/2022
5282,317,2024,2021,1.0,0,A/southafrica/4090/2014,A/argentina/2973/2022
5282,292,2024,2022,2.0,1,A/southafrica/4090/2014,A/argentina/1151/2024
5282,293,2024,2023,0.0,0,A/southafrica/4090/2014,A/argentina/1163/2024
5282,321,2024,2021,2.0,1,A/southafrica/4090/2014,A/argentina/3150/2022
5282,411,2024,2022,2.0,1,A/southafrica/4090/2014,A/christchurch/28/2003
5282,295,2024,2023,4.0,1,A/southafrica/4090/2014,A/argentina/1167/2024
5282,322,2024,2022,2.0,1,A/southafrica/4090/2014,A/argentina/3151/2022
5283,269,2022,2020,1.0,0,A/southafrica/4100/2014,A/antsirabe/3857/2015
5283,327,2022,2020,5.0,1,A/southafrica/4100/2014,A/argentina/4500/2022
5283,270,2022,2020,5.0,1,A/southafrica/4100/2014,A/antsohihy/03201/2023
5283,317,2022,2021,1.0,0,A/southafrica/4100/2014,A/argentina/2973/2022
5283,271,2022,2019,2.0,1,A/southafrica/4100/2014,A/aragon/13140/2020
5283,395,2022,2021,3.0,1,A/southafrica/4100/2014,A/austria/1115877/2019
5283,321,2022,2021,1.0,0,A/southafrica/4100/2014,A/argentina/3150/2022
5284,269,2022,2020,1.0,0,A/southafrica/4371/2014,A/antsirabe/3857/2015
5284,327,2022,2020,5.0,1,A/southafrica/4371/2014,A/argentina/4500/2022
5284,270,2022,2020,5.0,1,A/southafrica/4371/2014,A/antsohihy/03201/2023
5284,317,2022,2021,1.0,0,A/southafrica/4371/2014,A/argentina/2973/2022
5284,271,2022,2019,2.0,1,A/southafrica/4371/2014,A/aragon/13140/2020
5284,395,2022,2021,2.0,1,A/southafrica/4371/2014,A/austria/1115877/2019
5284,321,2022,2021,1.0,0,A/southafrica/4371/2014,A/argentina/3150/2022
5285,316,2024,2022,1.0,0,A/southafrica/4671/2013,A/argentina/2959/2022
5285,317,2024,2021,0.0,0,A/southafrica/4671/2013,A/argentina/2973/2022
5285,292,2024,2022,1.0,0,A/southafrica/4671/2013,A/argentina/1151/2024
5285,293,2024,2023,0.0,0,A/southafrica/4671/2013,A/argentina/1163/2024
5285,321,2024,2021,1.0,0,A/southafrica/4671/2013,A/argentina/3150/2022
5285,411,2024,2022,1.0,0,A/southafrica/4671/2013,A/christchurch/28/2003
5285,295,2024,2023,2.0,1,A/southafrica/4671/2013,A/argentina/1167/2024
5285,322,2024,2022,1.0,0,A/southafrica/4671/2013,A/argentina/3151/2022
5286,363,2024,2023,0.0,0,A/southafrica/4934/2014,A/astrakhan/2/2013
5286,291,2024,2023,0.0,0,A/southafrica/4934/2014,A/argentina/1130/2024
5286,292,2024,2022,2.0,1,A/southafrica/4934/2014,A/argentina/1151/2024
5286,293,2024,2023,1.0,0,A/southafrica/4934/2014,A/argentina/1163/2024
5286,364,2024,2023,0.0,0,A/southafrica/4934/2014,A/astrakhan/32/2017
5286,294,2024,2024,3.0,1,A/southafrica/4934/2014,A/argentina/1166/2024
5286,295,2024,2023,1.0,0,A/southafrica/4934/2014,A/argentina/1167/2024
5287,327,2023,2020,3.0,1,A/southafrica/5403/2014,A/argentina/4500/2022
5287,270,2023,2020,3.0,1,A/southafrica/5403/2014,A/antsohihy/03201/2023
5287,316,2023,2022,0.0,0,A/southafrica/5403/2014,A/argentina/2959/2022
5287,317,2023,2021,0.0,0,A/southafrica/5403/2014,A/argentina/2973/2022
5287,318,2023,2022,1.0,0,A/southafrica/5403/2014,A/argentina/2995/2022
5287,319,2023,2021,0.5,0,A/southafrica/5403/2014,A/argentina/3023/2022
5287,328,2023,2022,1.0,0,A/southafrica/5403/2014,A/argentina/986/2024
5287,320,2023,2022,0.0,0,A/southafrica/5403/2014,A/argentina/3104/2022
5287,321,2023,2021,1.0,0,A/southafrica/5403/2014,A/argentina/3150/2022
5287,322,2023,2022,2.0,1,A/southafrica/5403/2014,A/argentina/3151/2022
5288,315,2023,2022,0.0,0,A/southafrica/5416/2014,A/argentina/2953/2022
5288,316,2023,2022,1.0,0,A/southafrica/5416/2014,A/argentina/2959/2022
5288,317,2023,2021,1.0,0,A/southafrica/5416/2014,A/argentina/2973/2022
5288,318,2023,2022,3.0,1,A/southafrica/5416/2014,A/argentina/2995/2022
5288,319,2023,2021,1.0,0,A/southafrica/5416/2014,A/argentina/3023/2022
5288,320,2023,2022,3.0,1,A/southafrica/5416/2014,A/argentina/3104/2022
5288,321,2023,2021,2.0,1,A/southafrica/5416/2014,A/argentina/3150/2022
5288,322,2023,2022,1.0,0,A/southafrica/5416/2014,A/argentina/3151/2022
5289,327,2023,2020,3.0,1,A/southafrica/9306/2019,A/argentina/4500/2022
5289,270,2023,2020,3.0,1,A/southafrica/9306/2019,A/antsohihy/03201/2023
5289,316,2023,2022,4.0,1,A/southafrica/9306/2019,A/argentina/2959/2022
5289,317,2023,2021,1.0,0,A/southafrica/9306/2019,A/argentina/2973/2022
5289,318,2023,2022,2.0,1,A/southafrica/9306/2019,A/argentina/2995/2022
5289,319,2023,2021,2.0,1,A/southafrica/9306/2019,A/argentina/3023/2022
5289,328,2023,2022,4.0,1,A/southafrica/9306/2019,A/argentina/986/2024
5289,320,2023,2022,3.0,1,A/southafrica/9306/2019,A/argentina/3104/2022
5289,321,2023,2021,1.0,0,A/southafrica/9306/2019,A/argentina/3150/2022
5289,322,2023,2022,1.0,0,A/southafrica/9306/2019,A/argentina/3151/2022
5290,278,2019,2017,3.0,1,A/southafrica/9550/2019,A/aragon/266/2014
5290,272,2019,2018,3.0,1,A/southafrica/9550/2019,A/aragon/13141/2020
5290,274,2019,2014,2.0,1,A/southafrica/9550/2019,A/aragon/2031/2014
5290,276,2019,2016,3.0,1,A/southafrica/9550/2019,A/aragon/2102/2014
5290,325,2019,2019,3.0,1,A/southafrica/9550/2019,A/argentina/3486/2022
5290,280,2019,2017,4.0,1,A/southafrica/9550/2019,A/aragon/4051/2022
5291,316,2024,2022,3.0,1,A/southafrica/r00407/2023,A/argentina/2959/2022
5291,317,2024,2021,2.0,1,A/southafrica/r00407/2023,A/argentina/2973/2022
5291,292,2024,2022,3.0,1,A/southafrica/r00407/2023,A/argentina/1151/2024
5291,293,2024,2023,1.0,0,A/southafrica/r00407/2023,A/argentina/1163/2024
5291,321,2024,2021,3.0,1,A/southafrica/r00407/2023,A/argentina/3150/2022
5291,411,2024,2022,3.0,1,A/southafrica/r00407/2023,A/christchurch/28/2003
5291,295,2024,2023,4.0,1,A/southafrica/r00407/2023,A/argentina/1167/2024
5291,322,2024,2022,2.0,1,A/southafrica/r00407/2023,A/argentina/3151/2022
5292,363,2024,2023,0.0,0,A/southafrica/r00823/2024,A/astrakhan/2/2013
5292,291,2024,2023,0.0,0,A/southafrica/r00823/2024,A/argentina/1130/2024
5292,292,2024,2022,2.0,1,A/southafrica/r00823/2024,A/argentina/1151/2024
5292,293,2024,2023,1.0,0,A/southafrica/r00823/2024,A/argentina/1163/2024
5292,364,2024,2023,0.0,0,A/southafrica/r00823/2024,A/astrakhan/32/2017
5292,294,2024,2024,3.0,1,A/southafrica/r00823/2024,A/argentina/1166/2024
5292,295,2024,2023,1.0,0,A/southafrica/r00823/2024,A/argentina/1167/2024
5293,316,2024,2022,2.0,1,A/southafrica/r03513/2023,A/argentina/2959/2022
5293,317,2024,2021,1.0,0,A/southafrica/r03513/2023,A/argentina/2973/2022
5293,292,2024,2022,2.0,1,A/southafrica/r03513/2023,A/argentina/1151/2024
5293,293,2024,2023,0.0,0,A/southafrica/r03513/2023,A/argentina/1163/2024
5293,321,2024,2021,2.0,1,A/southafrica/r03513/2023,A/argentina/3150/2022
5293,411,2024,2022,2.0,1,A/southafrica/r03513/2023,A/christchurch/28/2003
5293,295,2024,2023,3.0,1,A/southafrica/r03513/2023,A/argentina/1167/2024
5293,322,2024,2022,2.0,1,A/southafrica/r03513/2023,A/argentina/3151/2022
5294,269,2022,2020,1.0,0,A/southafrica/r03531/2023,A/antsirabe/3857/2015
5294,327,2022,2020,4.0,1,A/southafrica/r03531/2023,A/argentina/4500/2022
5294,270,2022,2020,5.0,1,A/southafrica/r03531/2023,A/antsohihy/03201/2023
5294,317,2022,2021,2.0,1,A/southafrica/r03531/2023,A/argentina/2973/2022
5294,271,2022,2019,1.0,0,A/southafrica/r03531/2023,A/aragon/13140/2020
5294,273,2022,2019,3.0,1,A/southafrica/r03531/2023,A/aragon/1548/2013
5294,275,2022,2017,4.0,1,A/southafrica/r03531/2023,A/aragon/2062/2014
5294,321,2022,2021,1.0,0,A/southafrica/r03531/2023,A/argentina/3150/2022
5295,298,2015,2013,3.0,1,A/southafrica/r03557/2022,A/argentina/1182/2024
5295,338,2015,2014,3.0,1,A/southafrica/r03557/2022,A/armenia/2363/2016
5295,274,2015,2014,0.0,0,A/southafrica/r03557/2022,A/aragon/2031/2014
5295,300,2015,2013,3.0,1,A/southafrica/r03557/2022,A/argentina/1211/2024
5295,335,2015,2014,1.5,0,A/southafrica/r03557/2022,A/armenia/12/2017
5295,339,2015,2013,5.0,1,A/southafrica/r03557/2022,A/armenia/501/2019
5295,287,2015,2012,5.0,1,A/southafrica/r03557/2022,A/argentina/1080/2024
5296,363,2024,2023,0.0,0,A/southafrica/r03608/2023,A/astrakhan/2/2013
5296,291,2024,2023,0.0,0,A/southafrica/r03608/2023,A/argentina/1130/2024
5296,292,2024,2022,2.0,1,A/southafrica/r03608/2023,A/argentina/1151/2024
5296,293,2024,2023,1.0,0,A/southafrica/r03608/2023,A/argentina/1163/2024
5296,364,2024,2023,0.0,0,A/southafrica/r03608/2023,A/astrakhan/32/2017
5296,294,2024,2024,3.0,1,A/southafrica/r03608/2023,A/argentina/1166/2024
5296,295,2024,2023,1.0,0,A/southafrica/r03608/2023,A/argentina/1167/2024
5297,317,2024,2021,2.0,1,A/southafrica/r03690/2023,A/argentina/2973/2022
5297,292,2024,2022,3.0,1,A/southafrica/r03690/2023,A/argentina/1151/2024
5297,293,2024,2023,1.0,0,A/southafrica/r03690/2023,A/argentina/1163/2024
5297,321,2024,2021,3.0,1,A/southafrica/r03690/2023,A/argentina/3150/2022
5297,411,2024,2022,3.0,1,A/southafrica/r03690/2023,A/christchurch/28/2003
5297,295,2024,2023,4.0,1,A/southafrica/r03690/2023,A/argentina/1167/2024
5297,322,2024,2022,2.0,1,A/southafrica/r03690/2023,A/argentina/3151/2022
5298,269,2022,2020,1.0,0,A/southafrica/r03715/2023,A/antsirabe/3857/2015
